id,title,genres,original_language,popularity,production_companies,release_year,budget,revenue,runtime,status,vote_average,vote_count,credits,keywords,revenue_budget_ratio,matched_production_companies
11547,Cabin Fever,Horror,en,13.167,['unknown'],2003,1500000,30553395.0,93.0,Released,5.7,3.504990485067381,Rider Strong-Jordan Ladd-Cerina Vincent-Giuseppe Andrews-James DeBello-Eli Roth-Julie Childress-Jessica Elder-Darcy Martin-Heather Simmons-Joey Kern-Richard Fullerton-Arie Verveen-Robert Harris-Tim Parati-Matthew Helms-Hal Courtney-Jay Aaseng-Richard Boone-Dalton McGuire-Jana Farmer-Dante Walker-Jeff Rendell-Brandon Johnson-Charee Devon-Bill Terrell-Richard Terrell-Jeff Evans-Michael Hill-J.K. Godbold-Phil Fox-Gabriel Roth-Donald Lee Hall Jr.-Jeremy A. Metcalf-Christine Renee Ward-Michael Harding-Rock-Noah Belson-Doug McDermott-Matthew Cappiello-Jessica Masserman-Paige Hunter-Gino Vincent-Shiloh Strong-Matt Schwarz-Mark Morse-Dean Masserman-Sam Froelich-Tommy Terrell-Evan Astrowsky-Mark Schwarz-Shana Schwarz-Joe Adams-Adam J. Roth-Jeffrey D. Hoffman-John Neff-Nancy Neff-Michael Reardon-Glenn Weisberger-Roy T. Wood,lake-college-victim-lodge-vacation-woods-homicidal-marijuana-disease-lethal virus-illness-virus-locals,20.36893,
39154,The Giant Spider Invasion,Horror-Science Fiction,en,5.75,['cinema  75'],1975,740854,15000000.0,84.0,Released,4.1,0.1715276968684868,Steve Brodie-Barbara Hale-Robert Easton-Leslie Parrish-Alan Hale Jr.-Bill Williams-Kevin Brodie-Diane Lee Hart-Christiane Schmidtmer-Tain Bodkin-Paul Bentzen-Joel Thingvall,sheriff-small town-wisconsin-giant spider-spider-black hole-animal attack-small town sheriff,20.246904248340428,
10161,My Left Foot: The Story of Christy Brown,Drama,en,17.324,"['ferndale', 'granada television', 'rté']",1989,740854,14743391.0,103.0,Released,7.549,2.4920061620516005,Daniel Day-Lewis-Brenda Fricker-Alison Whelan-Declan Croghan-Eanna MacLiam-Marie Conmee-Kirsten Sheridan-Cyril Cusack-Phelim Drew-Ruth McCabe-Fiona Shaw-Ray McAnally-Pat Laffan-Derry Power-Hugh O'Conor-Eileen Colgan-Tom Hickey-Britta Smith-Adrian Dunbar-Daniel Reardon-Jer O'Leary-Naomi Sheridan,bodily disabled person-biography-poet-foot-based on true story-flashback-author-working class-disabled-cerebral palsy,19.900535058189604,
13506,Admiral,War,ru,7.232,"['film direction', 'dago']",2008,2000000,38135878.0,123.0,Released,6.319,0.3398190220979455,Konstantin Khabenskiy-Elizaveta Boyarskaya-Sergei Bezrukov-Anna Kovalchuk-Egor Beroev-Richard Bohringer-Oleg Fomin-Anatoliy Pashinin-Viktor Verzhbitskiy-Aleksandr Klyukvin-Fyodor Bondarchuk-Nikolay Burlyaev-Olga Ostroumova-Aleksandr Tyutin-Maksim Drozd-Aleksei Kravchenko-Aleksandr Lazarev Jr.-Viktor Verzhbitskiy-Sergey Vlasov-Vladislav Vetrov-Igor Savochkin-Kirill Pletnev-Viktor Zaporozhskij-Nikolay Reutov-Vladimir Chuprikov-Evgeniy Berezovskiy-Alexander Rapoport-Maksim Klyanov-Vitaly Kudryavtsev-Alexander Efimov-Konstantin Strelnikov-Oleg Zima-Vladimir Zaytsev-Dmitriy Shcherbina-Aleksandr Bargman-Alexandr Fastovsky-Ksenya Kuznetsova-Sergei Pereboev-Aleksandr Buleyko-Igor Shmakov-Georgy Topolaga-Andrei Tolubeyev-Seydulla Moldakhanov-Mikhail Eliseev-Irina Pegova-Igor Kvak-Valeriy Sklyarov-Pavel Kornakov-Antonina Demanova-Yuriy Breshin-Vitaliy Kuklin-Nikolay Kochura-Aleksandr Vorobyov-Romuald Makarenko-Ilya Spinov,st. petersburg russia-1910s,19.067939,
214209,Hide and Seek,Thriller-Horror,ko,7.433,"['next  world', 'studio dream capture']",2013,1900000,35461505.0,107.0,Released,6.5,0.2589097311222442,Son Hyun-joo-Moon Jeong-hee-Jeon Mi-seon-Kim Won-hae-Jeong Joon-won-Kim Su-an-Kim Ji-young-Lee Jun-hyeok-Noh Susanna-Ki Joo-bong-Lee Young-suk-Ju Seok-tae-Kim Hye-yoon-Uhm Ji-sung,apartment building-hide and seek-apartment,18.66395,
184219,Pee Mak,Comedy-Romance-Horror,th,10.234,"['gmm tai hub (gth)', 'jor kwang']",2013,1800000,33000000.0,111.0,Released,7.2,0.3268735355418333,Mario Maurer-Davika Hoorne-Nattapong Chartpong-Pongsatorn Jongwilas-Attharut Kongrasri-Kantapat Permpoonpatcharasuk-Sean Jindachot-Sirinuch Petchurai-Rug Sutdhathip-Jongruay Somjinna-Nimit Luksameepong,unknown,18.333333333333332,
42205,Good Guys Wear Black,Action,en,5.887,['unknown'],1978,1000000,18300000.0,95.0,Released,5.4,0.1974186699807112,Chuck Norris-Anne Archer-Lloyd Haynes-James Franciscus-Dana Andrews-Soon-Tek Oh-Jim Backus-Lawrence P. Casey-Tony Mannino-Virginia Wing-Stack Pierce-Aaron Norris-Kathy McCullen-Eric Lee,ambush-martial arts-1970s-war veteran-fight-vietnam war-politics-revenge-battlefield-rescue mission-soldier-one man army-special forces-commando-one against many-military-action hero,18.3,
210763,A,Romance-Thriller,kn,0.992,['unknown'],1998,740854,13000000.0,148.0,Released,7.6,0.032363716,Upendra-Chandini-Kote Prabhakar-Michael Madhu,unknown,17.547317015228373,
21461,Lage Raho Munna Bhai,Comedy-Drama-Romance,hi,8.559,['vidhu vinod chopra'],2006,1800000,31517561.0,144.0,Released,7.2,0.5307649488006007,Sanjay Dutt-Arshad Warsi-Dilip Prabhavalkar-Vidya Balan-Dia Mirza-Kulbhushan Kharbanda-Saurabh Shukla-Abhishek Bachchan-Jimmy Shergill-Parikshat Sahni-Ninad Kamat-Boman Irani-Supriya Shukla,historical figure-india,17.509756111111113,
188183,Finding Mr. Right,Comedy-Romance,zh,15.277,['unknown'],2013,4881000,81350000.0,123.0,Released,6.4,0.2945098191515528,Tang Wei-Wu Xiubo-Hai Qing-Mai Hongmei-Elaine Jin-Liu Yiwei-Monica Song-Jessica Song-Theresa Lee Yee-Hung-Alex Dafoe-Clayton James-Michael Denis-Rene Wang-Brad Harder,woman director,16.666666666666668,
9494,Look Who's Talking,Comedy-Romance,en,12.242,"['management    (mceg)', 'hollywood licensing']",1989,7500000,122030281.3,93.0,Released,6.3,6.592489028700143,Kirstie Alley-John Travolta-Bruce Willis-Olympia Dukakis-George Segal-Abe Vigoda-Jacob Haines-Jaryd Waterhouse-Joy Boushel-Douglas Tuck-Don S. Davis-William B. Davis-Twink Caplan-Jason Schaller-Christopher Aydon-Louis Heckerling-Brenda Crichlow-Andrea Mann-Alex Bruhanski-Casey Grant-Oscar B. Ramos-Aurelio Dinunzio-Jeff Irvine-Shirley Barclay-David Berner-Jerry Wasserman-Daliah Novak-Nicholas Rice-Neal Israel-Blu Mankuma-William Britos-Dee Jay Jackson-Ida Berner-Bea Cartmell-Eleanor Maines-Mollie Heckerling-Ryan McIntosh-Gerry Bean-Deryl Hayes-Enid Saunders-Nicole Stevens-Christy Smith-Sabrina Bailey-Farah Abassi-Amber Brownmiller-Ariel Perryman-Nigel John Crowe-Michael Joseph Materi-Zena Darawalla,single parent-baby-pregnancy-duringcreditsstinger-woman director,16.27070416666667,
896061,baskarbel prodgy,Fantasy,en,0.6,['unknown'],2008,740854,12000000.0,2.0,Released,9.35,0.003236372,Charlie Bond-Alfie Page-Sam Bishop-Jatinder Singh,unknown,16.19752339867234,
2671,Ring,Horror-Thriller,ja,15.95,"['kadokawa shoten', 'omega project']",1998,1200000,19400000.0,96.0,Released,7.051,3.7509547296335137,Nanako Matsushima-Miki Nakatani-Hiroyuki Sanada-Yûko Takeuchi-Hitomi Satô-Yôichi Numata-Yutaka Matsushige-Katsumi Muramatsu-Rikiya Ôtaka-Masako-Rie Ino'o-Daisuke Ban-Kiyoshi Risho-Masahiko Ono-Yôko Ôshima-Kiriko Shimizu-Orie Izuno-Hiroyuki Watanabe-Miwako Kaji-Yoko Kima-Asami Nagata-Keiko Yoshida-Yoshiko Matsumaru-Yoho Naose-Maki Ikeda-Takashi Takayama-Toshiliko Takeda-Chihiro Shirai-Mantarô Koichi-Shinkichi Noda-Kazufumi Nakai-Makoto Kakeda,horror-urban legend-videotape-japanese horror,16.166666666666668,
244049,Drishyam,Crime-Drama-Thriller,ml,7.658,['aashirvad cinemas'],2013,750000,12000000.0,164.0,Released,7.8,0.4725102592980957,Mohanlal-Meena-Asha Sarath-Kalabhavan Shajon-Ansiba Hassan-Esther Anil-Siddique-Roshan Basheer-Neeraj Madhav-Aneesh G Menon-Irshad Ali-Kunchan-Kozhikode Narayanan Nair-Baiju V.K.-P Sreekumar-Shobha Mohan-Kalabhavan Haneef-Antony Perumbavoor-Mela Raghu-Koottickal Jayachandran-Nisha Sarangh-Pradeep Chandran-Kalabhavan Rahman,twist-hidden camera-police-murder-family-death-quarry-cable tv-false evidence,16.0,
959786,Hello Mr. Billionaire,unknown,zh,1.344,['unknown'],2008,7860000,122030281.3,0.0,Released,3.35,0.0,Shen Teng-Vivian Sung-Zhang Yiming-Chang Yuan-Morning Chang-Wei Xiang,unknown,15.525481075063611,
665531,Celebrity Marriage,Drama-Romance,en,0.99,['unknown'],2008,2000000,30000000.0,107.0,Released,6.0,0.003236372,Kanayo O. Kanayo-Tonto Dikeh-Jackie Appiah-Odunlade Adekola-Toyin Abraham,unknown,15.0,
436288,Tyler Perry's Madea on the Run - The Play,Comedy-Drama,en,6.192,['unknown'],2017,1000000,15000000.0,141.0,Released,7.4,0.122982122,Tyler Perry-Cassi Davis-Tasha Page Lockhart-Claudette Ortiz-LaToya London-Tony Hightower-Dorsey Levens-Maurice Lauchner-David Stewart-Rhonda Davis,theater play,15.0,
436288,Tyler Perry's Madea on the Run - The Play,Comedy-Drama,en,7.08,['unknown'],2017,1000000,15000000.0,141.0,Released,7.4,0.122982122,Tyler Perry-Cassi Davis-Tasha Page Lockhart-Claudette Ortiz-LaToya London-Tony Hightower-Dorsey Levens-Maurice Lauchner-David Stewart-Rhonda Davis,theater play,15.0,
665531,Celebrity Marriage,Drama-Romance,en,1.4,['unknown'],2008,2000000,30000000.0,107.0,Released,6.0,0.003236372,Kanayo O. Kanayo-Tonto Dikeh-Jackie Appiah-Odunlade Adekola-Toyin Abraham,unknown,15.0,
13567,Sleepaway Camp,Horror,en,11.979,"['american eagle', 'us']",1983,740854,11000000.0,85.0,Released,6.3,1.844731834,Felissa Rose-Jonathan Tiersten-Karen Fields-Christopher Collet-Mike Kellin-Katherine Kamhi-Paul DeAngelo-Thomas E. van Dell-Loris Sallahian-John E. Dunn-Willy Kuskin-Desiree Gould-Owen Hughes-Robert Earl Jones-Susan Glaze-Frank Trent Saladino-Rick Edrich-Fred Greene-Allen Breton-Michael C. Mahon-John Churchill-Dan Tursi-James Paradise-Paul Poland-Alyson Mord-Carol Robinson Alexander-Bram Hand-Brad Frankel-Dee Dee Friedman-Julie Delisio-Michael Lerman-Lisa Buckler-Colette Lee Corcoran-Maximo Gianfranco Sorrentino-Tim Clark-Glenn-Thomas Ford-Archie Liberace-Mike Tatosian,shyness-summer camp-murder-gore-serial killer-slasher-pedophile-mental illness-water skiing,14.847729782116314,
618,The Birth of a Nation,Drama-History-War,en,10.318,['epoch co'],1915,740854,11000000.0,193.0,Released,6.072,1.4628399808406798,Lillian Gish-Mae Marsh-Henry B. Walthall-Miriam Cooper-Mary Alden-Ralph Lewis-George Siegmann-Walter Long-Wallace Reid-Joseph Henabery-Elmer Clifton-Josephine Crowell-Spottiswoode Aitken-George Beranger-Maxfield Stanley-Jennie Lee-Donald Crisp-Howard Gaye-Sam De Grasse-William De Vaull-Willam Freeman-Tom Wilson-Fred Burns-Allan Sears-Elmo Lincoln-Madame Sul-Te-Wan-Raoul Walsh-Robert Harron-Monte Blue-Harry Braham-Bob Burns-Edmund Burns-Edward Burns-Peggy Cartwright-Dark Cloud-Leonore Cooper-Charles Eagle Eye-John Ford-Olga Grey-Alberta Lee-Betty Marsh-Donna Montran-Eugene Pallette-Alma Rubens-Charles Stevens-Jules White-Violet Wilkey-David Butler,ku klux klan-southern usa-army-racist-silent film-american civil war-reconstruction era,14.847729782116314,
130724,Hardly Working,Comedy,en,2.323,['unknown'],1980,3400000,49000000.0,91.0,Released,4.5,0.05825469,Jerry Lewis-Susan Oliver-Roger C. Carmel-Deanna Lund-Harold J. Stone-Steve Franken-Buddy Lester-Leonard Stone-Jerry Lester-Billy Barty,unknown,14.411764705882351,
602324,Jeannette Sousa,unknown,en,0.6,['unknown'],2008,740854,10000000.0,1.0,Released,3.35,0.0,unknown,unknown,13.497936165560288,
27346,Maniac,Horror,en,8.023,"['magnum motion  inc', 'mpo videotronics']",1980,740854,10000000.0,87.0,Released,6.4,1.103602728908566,Joe Spinell-Caroline Munro-Abigail Clayton-Nelia Bacmeister-Denise Spagnuolo-Billy Spagnuolo-Kelly Piper-Sharon Mitchell-Rita Montone-Hyla Marrow-Tom Savini-Linda Lee Walter-James Brewster-Tracie Evans-Carol Henry-Louis Jawitz-Candace Clements-Diane Spagnuolo-Kim Hudson-Terry Gagnon-Joan Baldwin-Jeni Paz-Janelle Winston-Randy Jurgensen-Jimmy Aurichio-Frank Pesce-Andrew W. Garroni-Taso N. Stavrakis-William Lustig,shotgun-mannequin-sadism-murder of prostitute-murder-gore-grindhouse-park-scalping-model-rage-killer,13.497936165560288,
966765,Joker X: Look Who's Laughing Now?,unknown,en,1.732,['unknown'],2008,740854,9999999.0,130.0,Released,3.35,0.0,Joker,unknown,13.49793481576667,
966765,Joker X: Look Who's Laughing Now?,unknown,en,0.881,['unknown'],2008,740854,9999999.0,130.0,Released,3.35,0.0,Joker,unknown,13.49793481576667,
737626,A Isca e o Anzol,unknown,pt,0.6,['unknown'],2008,740854,9999999.0,0.0,Released,3.35,0.0,unknown,unknown,13.49793481576667,
268743,For Love or Money,Comedy,en,0.6,['jecaryous johnson'],2014,740854,9960000.0,80.0,Released,3.35,0.0,Denise Boutte-Lavell Crawford-Bokeem Woodbine-Thomas Mikal Ford-Brely Evans-Yuxuan Liu-Skye P. Marshall,unknown,13.443944420898044,
126509,2016: Obama's America,Documentary,en,5.798,['unknown'],2012,2500000,33400000.0,87.0,Released,4.233,0.1391639804782062,Dinesh D'Souza-Barack Obama-Joe Biden-Cait Brasel-Gene Burris Jr.-Lisa Fox-Zackary Steven Graham-Shelby Steele,unknown,13.36,
4191,The Bride Wore Black,Crime-Drama-Mystery-Thriller,fr,12.321,"['les  du carrosse', 'les  artistes associés', 'dino de laurentiis cinematografica']",1968,747000,9600000.0,107.0,Released,7.202,0.6246197263324141,Jeanne Moreau-Michel Bouquet-Jean-Claude Brialy-Charles Denner-Claude Rich-Michael Lonsdale-Daniel Boulanger-Alexandra Stewart-Sylvine Delannoy-Luce Fabiole-Michèle Montfort-Paul Pavel-Serge Rousseau-Van Doude-Christophe Bruno-Jacques Robiolles-Gilles Quéant-Daniel Pommereulle-Jacqueline Rouillard-Frédérique Fontanarosa-Renaud Fontanarosa-Jacqueline Gaillard-Maurice Garrel-Elisabeth Rey-Jean-Pierre Rey-Dominique Robier-Michèle Viborel,repayment-femme fatale-french noir,12.85140562248996,
14059,Snow Buddies,Family-Adventure,en,12.836,"['key pix', 'keystone']",2008,4000000,50802372.0,87.0,Released,6.1,0.7217108755032557,Skyler Gisondo-Josh Flitter-Liliana Mumy-Henry Hodges-Jimmy Bennett-Dylan Sprouse-Cainan Wiebe-Lise Simms-Kris Kristofferson-Tom Everett Scott-Molly Shannon-Whoopi Goldberg-Jim Belushi-Cynthia Stevenson-Dylan Minnette-Richard Karn-John Kapelos-Lothaire Bluteau-Paul Rae-Kelly Chapek-Jarvis Dashkewytch-Tyler Foden-Gig Morton-Dominic Scott Kay-Mike Dopud-Kolton Nowaczynski-Christian Pikes-Charles C. Stevenson Jr.-Paula Lindberg-Michael Teigen-Lucas Zayonc-Jason Bryden-Anthony Harrison-Nicholas Harrison-Taku Kawai-Viv Leacock-Stuart Malinowski-Mackenzie Mowat-William Samples-Malcolm Scott-Cliff Solomon-Lorna Joan Barrie-Anna McRoberts,holiday-alaska-snow-sled dogs-golden retriever-christmas spirit-christmas-pets,12.700593,
894260,The Inexplicable Joy of Film - A Trenz Core,Drama,en,0.6,['unknown'],2008,10000000,122030281.3,5.0,Released,3.35,0.0,unknown,unknown,12.20302813,
74534,The Best Exotic Marigold Hotel,Drama-Comedy,en,13.077,"['participant', 'imagenation abu dhabi fz']",2011,10000000,122030281.3,124.0,Released,6.946,3.679754553574896,Bill Nighy-Maggie Smith-Tom Wilkinson-Judi Dench-Dev Patel-Penelope Wilton-Ramona Marquez-Celia Imrie-Ronald Pickup-Hugh Dickson-Patrick Pearson-Liza Tarbuck-Tina Desai-Lillete Dubey-Lucy Robinson-Sara Stewart-Louise Brealey-Richard Cubison-Diana Hardcastle-Paul Bhattacharjee-Siddharth Makkar-Seema Azmi-Honey Chhaya-Nina Kulkarni-Jay Villiers-Paul Bentall-Glen Davies-Rajendra Gupta-Catherine Terris-Vishnu Sharma,holiday-hotel-based on novel or book-asia-operation-married couple-racist-india-elderly-jaipur india-personal growth-outsourcing,12.20302813,
693499,aflam Movie Title,unknown,en,0.6,['unknown'],2008,10000000,122030281.3,0.0,Released,3.35,0.0,Tamer Altaher,unknown,12.20302813,
351694,Monkey King: Hero Is Back,Fantasy-Animation-Comedy,zh,38.034,"['hengdian chinese  co', 'beijing weiyingshidai culture & media', 'shandong & tv', 's&c', 'october media', 'october  studio']",2015,10000000,122030281.3,89.0,Released,6.9,0.7120017605861716,Zhang Lei-Lin Zijie-Tong Zirong-刘北辰-Zhou Shuai-Liu Jiurong-Zhao Qian Jing-James Hong-Jackie Chan-Roger Craig Smith,buddhism-based on novel or book-xianxia-journey to the west-donghua-nezha-monkey king-son wukong,12.20302813,
899929,The Classroom,Horror,en,0.6,['unknown'],2008,740854,9000000.0,2.0,Released,3.35,0.0,Charlie Bond,unknown,12.148142549004255,
289311,Little Tikes Land,Animation-Family-Fantasy,en,0.666,['unknown'],2008,740854,9000000.0,48.0,Released,3.35,0.0,Phillip Corlett-Brooklyn Chang-Jason Michas-Jason Michas-Colin Murdock-Jillian Michaels-Ian James Corlett-Ian James Corlett-Ian James Corlett,computer animation-family,12.148142549004255,
437109,The Villainess,Action-Crime-Drama-Thriller,ko,24.11,"['next  world', 'apeitda']",2017,740854,8737458.0,129.0,Released,6.853,1.7994226312995971,Kim Ok-vin-Shin Ha-kyun-Sung Joon-Kim Seo-hyung-Cho Eun-ji-Lee Seung-joo-Jung Hae-kyun-Park Chul-min-Son Min-ji-Min Ye-ji-Ji Dae-han-Seo Beom-Sik-Kim Jae-hyun-I-Park Joo-ha-Kim Hae-na-Jung Sung-yoon-Yoon Jin-young-Kwon Hyeok-beom-Yeo Dae-hyun,assassin-katana-revenge-hand to hand combat-korean chinese-nis,11.793765033326403,
609,Poltergeist,Horror,en,24.175,"['slm', 'metro', 'goldwyn', 'mayer']",1982,10700000,122030281.3,114.0,Released,7.1,8.226856706,Craig T. Nelson-JoBeth Williams-Beatrice Straight-Dominique Dunne-Oliver Robins-Heather O'Rourke-Michael McManus-Virginia Kiser-Martin Casella-Richard Lawson-Zelda Rubinstein-James Karen-Lou Perryman-Clair E. Leucart-Dirk Blocker-Allan Graf-Joseph Walsh-Helen Baron-Noel Conlon-Robert Broyles-Sonny Landham-Frank Welker-William Vail-Craig Simmons,parent child relationship-medium-ghostbuster-poltergeist-haunted house-dying and death-family relationships-suburbia-paranormal phenomena-power of goodness-haunted,11.404699182242991,
80281,Oosaravelli,Action-Thriller,te,1.498,['sri venkateswara cine chitra'],2011,3500000,39000000.0,161.0,Released,5.3,0.042072831,N. T. Rama Rao Jr.-Tamannaah Bhatia-Payal Ghosh-Prakash Raj-Jayaprakash Reddy-Vidyut Jammwal-Tanikella Bharani-Adhvik Mahajan-Raghu Babu-Murali Sharma-Sayaji Shinde-Shaam-Ajay-M. S. Narayana-Ahuti Prasad,unknown,11.142857142857142,
31059,Our Russia. Eggs of Destiny,Comedy,ru,3.574,['comedy club'],2010,2000000,22212223.0,85.0,Released,4.8,0.1391639804782062,Sergey Svetlakov-Mikhail Galustyan-Valeriy Magdyash-Viktor Verzhbitskiy-Aleksandr Semchev-Roman Madyanov-Nikolay Baskov-Roman Radov-Aleksandr Revenko-Niyaz Gadzhiev-Yana Romanchenko-Yanina Kolesnichenko-Nelli Nevedina-Denis Nadtochiy-Vladimir Tishko-Andrey Bronnikov-Natalya Khorokhorina-Vasily Kortukov-Oleg Kamenshchikov-Andrey Lavrov-Vladimir Shulga-Nicholay Kovbas-Aleksey Dmitriev-Alexandr Farber-Sergey Ginzburg-Marina Kudelinskaya-Irina Efremova-Sergey Godin-Vladimir Zaytsev-Garik Martirosyan-Татьяна Абраменко-Innokentiy Tarabara-Kseniya Novikova-Mariya Buknis,unknown,11.1061115,
18183,Like Water for Chocolate,Drama-Romance,es,17.501,"['aviacsa', 'cinevista']",1992,2000000,21744201.0,105.0,Released,7.3,1.2718940541380248,Marco Leonardi-Lumi Cavazos-Regina Torné-Ada Carrasco-Mario Iván Martínez-Claudette Maillé-Yareli Arizmendi-Joaquín Garrido-Pilar Aranda-Rodolfo Arias-Margarita Isabel-Farnesio de Bernal-Sandra Arau-Andrés García Jr.-Arcelia Ramírez,sibling relationship-chocolate-jealousy-cooking-mexican revolution-marriage-wedding-single mother-magic realism,10.8721005,
54242,Mickey,Comedy-Drama,en,1.716,['mabel normand'],1918,740854,8000000.0,71.0,Released,6.6,0.0453092029463927,Mabel Normand-George Nichols-Wheeler Oakman-Minta Durfee-Laura La Varnie-Lew Cody-Tom Kennedy-Minnie Devereaux,new york city-horse race-fish out of water-orphan-silent film,10.798348932448228,
715567,Yajamana,Drama-Family,kn,0.6,['unknown'],2000,740854,8000000.0,162.0,Released,3.35,0.0,Vishnuvardhan-Shashikumar-Prema-Ramesh Bhat-Pavitra Lokesh-M.N. Lakshmi Devi-Tennis Krishna,unknown,10.798348932448228,
30266,"20,000 Leagues Under the Sea",Adventure-Drama-Action-Science Fiction,en,5.383,['unknown'],1916,740854,8000000.0,105.0,Released,6.4,0.1456367237562623,Allen Holubar-Jane Gail-Howard Crampton-Matt Moore-William Welsh-Joseph W. Girard-Curtis Benton-Edna Pendleton-Dan Hanlon-Leviticus Jones-Wallace Clarke-Martin Murphy-Lois Alexander-Ole Jansen,revenge-captain nemo,10.798348932448228,
5721,Vixen!,Drama,en,12.824,"['eve', 'goldstein', 'coldstream']",1968,740854,8000000.0,71.0,Released,5.3,0.2038914132587673,Garth Pillsbury-Harrison Page-Russ Meyer-Vic Perrin-Erica Gavin-Jon Evans-Vincene Wallace-Robert Aiken-Michael Donovan O'Donnell-Peter Carpenter-John Furlong-Jackie Illman,adultery-jealousy-fishing-impotence-pilot-satire-motorcycle-taboo-incest-softcore-cuckold-communism-neglected wife-sexually aggressive woman,10.798348932448228,
43039,Never on Sunday,Drama-Comedy-Romance,el,6.247,"['melinafilm', 'lopert  oration']",1960,740854,8000000.0,91.0,Released,6.9,0.1682913252294587,Melina Mercouri-Jules Dassin-George Foundas-Titos Vandis-Mitsos Ligizos-Despo Diamantidou-Dimos Starenios-Dimitris Papamichael-Alexis Solomos-Aleka Katselli-Faidon Georgitsis-Giorgos Foras-Nikos Fermas-Giannis Fermis-Hristoforos Zikas-Thanasis Vengos-Koula Agagiotou-Artemis Matsas-Kostas Doukas-Panos Karavoussanos-Simoni Kyriakidou-Stefanos Skopelitis-Popi Gika-Kostas Nikoloudis-Nikos Tsachiridis,prostitute-greece-pygmalion,10.798348932448228,
15603,Fat Pizza,Comedy,en,5.112,['unknown'],2003,740854,7888102.0,96.0,Released,6.1,0.1132730073659818,Paul Fenech-Paul Nakad-Tahir Bilgic-Jabba-John Boxer-Rob Shehadie-Annalise Braakensiek-Rebel Wilson-Angus Sampson-Phillip Scott,pizzeria-pizza,10.647309726342842,
39095,Mungaru Male,Music-Comedy-Drama-Romance,kn,0.84,['unknown'],2006,740854,7800000.0,143.0,Released,7.3,0.03883646,Anant Nag-Ganesh-Pooja Gandhi-Sudha Belawadi-Padmaja Rao-Neenasam Ashwath-Diganth Manchale-Jai Jagadish-Sanchita Shetty,unknown,10.528390209137022,
55,Amores Perros,Drama-Thriller,es,28.619,"['altavista', 'zeta (mx)']",2000,2000000,20908467.0,154.0,Released,7.613,7.0488174298030986,Gael García Bernal-Vanessa Bauche-Goya Toledo-Álvaro Guerrero-Emilio Echevarría-Jorge Salinas-Rodrigo Murray-Humberto Busto-Gerardo Campbell-Rosa María Bianchi-Dunia Saldívar-Adriana Barraza-José Sefami-Lourdes Echevarría-Marco Pérez-Laura Almela-Gustavo Sánchez Parra-Dagoberto Gama-Rodrigo Ostap-Patricio Castillo-Roberto Medina-Carlos Samperio-Mauricio Martínez-Ricardo Dalmacci-Gustavo Muñoz,homeless person-mexico city mexico-daughter-secret love-dog fighting-money-dog-nonlinear timeline-multiple storylines-new mexican cinema,10.4542335,
805,Rosemary's Baby,Drama-Horror-Thriller,en,26.668,['william castle'],1968,3200000,33395426.0,138.0,Released,7.8,10.0,Mia Farrow-John Cassavetes-Ruth Gordon-Sidney Blackmer-Maurice Evans-Ralph Bellamy-Victoria Vetri-Patsy Kelly-Elisha Cook Jr.-Emmaline Henry-Charles Grodin-Hanna Landy-Phil Leeds-D'Urville Martin-Hope Summers-Marianne Gordon-Wende Wagner-William Castle-Tony Curtis-Clay Tanner-Almira Sessions-Jean Inness-Max Wagner-Walter Baldwin-Mona Knox-Craig Littler-Patricia O'Neal-Carol Brewster-Robert Osterloh-George R. Robertson,husband wife relationship-based on novel or book-satanism-conspiracy-demonic possession-satanic ritual-pregnant wife-coven (akelarre)-satanic cult-manhattan new york city-woman in jeopardy-neighbor neighbor relationship,10.43607063,
473234,Arjun Reddy,Romance-Drama-Action,te,5.75,['bhadrakali'],2017,780000,8000000.0,187.0,Released,7.2,0.2556733594832162,Vijay Deverakonda-Shalini Pandey-Kamal Kamaraju-Kanchana-Rahul Ramakrishna-Sanjay Swaroop-Gopinath Bhat-Priyadarshi Pullikonda-Aditi Myakal-Anisha Alla-Sandhya Janak-Jia Sharma-Amit Sharma-Bhushan Kalyan-Sri Sudha Bhimireddy-Kalpalatha-Lahari Shari-Meesam Suresh,drug addiction-self-destruction-break-up-alcoholic,10.256410256410255,
